c,AUC score for  mammalia-dolphin-florida-social.edges ,standard deviation
0.1 0.9949499999999998 0.0032545723804073452
0.2 0.9965666666666665 0.0023368610442706913
0.30000000000000004 0.9963833333333334 0.0024164783913976935
0.4 0.9967166666666666 0.0018084253644678144
0.5 0.9968666666666667 0.0013829836145670409
0.6 0.9958333333333332 0.0023901137374947113
0.7 0.9947999999999998 0.0025379872557491022
0.7999999999999999 0.9934666666666666 0.002652043237455484
0.8999999999999999 0.98845 0.0041737066962362
0.9999999999999999 0.8840666666666667 0.012655742415676529
